depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-002250,-0.3384624463702674,JHU-022,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-002251,-0.2022171996093091,JHU-029,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-002461,-0.0171881505441847,RVH421 SKIN FV1,Melanoma,Skin,False,NECTIN4
ACH-002709,-0.2554589929105162,CMS,Acute Myeloid Leukemia,Myeloid,False,NECTIN4
ACH-002925,-0.276003001324983,UPMM3,Ocular Melanoma,Eye,False,NECTIN4
ACH-000030,-0.1714947623816248,PC-14,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000054,-0.1265211721678661,HT-1080,Fibrosarcoma,Soft Tissue,False,NECTIN4
ACH-000082,-0.0446128758263694,"G-292, clone A141B1",Osteosarcoma,Bone,False,NECTIN4
ACH-000118,-0.0966152206585438,HUP-T3,Pancreatic Adenocarcinoma,Pancreas,False,NECTIN4
ACH-000152,0.0117139967570187,M059K,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000188,-0.0714251969597615,SCC-25,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-000192,-0.2420690673504635,MFE-280,Endometrial Carcinoma,Uterus,False,NECTIN4
ACH-000200,-0.0072598111646124,NMC-G1,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000203,0.1060867447948206,NH-6,Neuroblastoma,Peripheral Nervous System,False,NECTIN4
ACH-000209,-0.4194998955665155,SNU-1079,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-000271,-0.2555567193080033,SU-DHL-10,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-000274,0.0230210654923118,Hs 852.T,Melanoma,Skin,False,NECTIN4
ACH-000305,-0.1139577306617815,EC-GI-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,NECTIN4
